Gender,Age,YearsCodePro,Country,Salary,EdLevel
Man,,1.0,United States,75000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,36.0,7.0,United Kingdom,23267.0,No formal education
Man,33.0,11.0,United Kingdom,81433.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,35.0,9.0,Germany,73507.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,29.0,9.0,United States,107000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,4.0,United States,90000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,,United States,45000.0,"Professional degree (e.g., JD, MD)"
Man,28.0,2.0,Sweden,38456.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,33.0,12.0,Lithuania,51888.0,Some college/university study without earning a degree
Man,24.0,3.0,United States,60000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,21.0,1.0,United States,50000.0,Secondary school (if completed)
Man,33.0,2.0,United States,45000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,9.0,Other,6000.0,"Professional degree (e.g., JD, MD)"
Man,28.0,5.0,France,70264.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,,2.0,India,39093.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,4.0,United States,90000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,37.0,7.0,Germany,46915.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,30.0,8.0,Other,29436.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,42.0,16.0,Canada,75631.0,Some college/university study without earning a degree
Man,20.0,1.0,United Kingdom,25852.0,Some college/university study without earning a degree
Man,32.0,14.0,United States,55000.0,PhD or other doctoral degree
Man,23.0,2.0,Czech Republic,14544.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,1.0,United States,52000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,2.0,United Kingdom,38778.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,28.0,7.0,United Kingdom,68184.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,44.0,27.0,Canada,75631.0,Some college/university study without earning a degree
Man,30.0,8.0,India,30716.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,62.0,40.0,Poland,36444.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,5.0,Canada,109665.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,2.0,Germany,2592.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,3.0,Mexico,5400.0,
Man,22.0,2.0,Other,3300.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,5.0,United States,85000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,13.0,United States,64000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,33.0,5.0,United States,55000.0,PhD or other doctoral degree
Man,24.0,2.0,India,3852.0,Some college/university study without earning a degree
Man,30.0,2.0,Canada,52942.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,2.0,Other,13092.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,43.0,23.0,United States,83500.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,3.0,Brazil,11820.0,Some college/university study without earning a degree
Man,24.0,3.0,Other,4584.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,21.0,3.0,United States,52000.0,Some college/university study without earning a degree
Man,30.0,11.0,Italy,48644.0,Secondary school (if completed)
Man,27.0,6.0,Spain,43239.0,"Professional degree (e.g., JD, MD)"
Man,35.0,1.0,Germany,38915.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,27.0,4.0,India,10611.0,
Man,37.0,11.0,Norway,107895.0,Some college/university study without earning a degree
,24.0,4.0,Spain,35672.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,24.0,5.0,United States,95000.0,Some college/university study without earning a degree
Man,,22.0,Belgium,75669.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
"Non-binary, genderqueer, or gender non-conforming",24.0,4.0,United States,90000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,2.0,United States,70000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,27.0,6.0,United Kingdom,54289.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,3.0,Netherlands,59454.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,28.0,4.0,Spain,14268.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,26.0,2.0,United Kingdom,73678.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,26.0,5.0,United Kingdom,41363.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,2.0,United Kingdom,7390.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,3.0,Turkey,657.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,34.0,10.0,Other,5256.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,6.0,Denmark,66000.0,PhD or other doctoral degree
Man,28.0,7.0,United States,74000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,3.0,Iran,25656.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,30.0,3.0,Canada,41597.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,41.0,19.0,Canada,79413.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,6.0,United Kingdom,96945.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,20.0,2.0,Other,3600.0,Secondary school (if completed)
Man,43.0,22.0,Germany,64859.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,43.0,7.0,United States,100000.0,Some college/university study without earning a degree
Man,21.0,3.0,Brazil,4500.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,7.0,Canada,45379.0,Associate degree / technical diploma
Man,36.0,8.0,Canada,71850.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,10.0,Mexico,25860.0,"Professional degree (e.g., JD, MD)"
Man,28.0,6.0,Other,21312.0,PhD or other doctoral degree
Man,23.0,1.0,Norway,58803.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,29.0,4.0,United States,105000.0,Associate degree / technical diploma
Man,39.0,5.0,Germany,51887.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,25.0,4.0,United States,61949.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,1.0,United States,72000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,22.0,1.0,United Kingdom,23913.0,Secondary school (if completed)
Man,42.0,19.0,United Kingdom,64630.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,32.0,12.0,Other,30148.0,Associate degree / technical diploma
Man,37.0,14.0,Brazil,24744.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,40.0,20.0,United Kingdom,64630.0,Secondary school (if completed)
Man,32.0,5.0,Czech Republic,20784.0,PhD or other doctoral degree
Woman,49.0,21.0,United States,60000.0,Some college/university study without earning a degree
Man,38.0,15.0,United States,65000.0,Some college/university study without earning a degree
Man,25.0,2.0,Other,2328.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,48.0,29.0,Austria,81074.0,Secondary school (if completed)
Man,33.0,6.0,Germany,86478.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,30.0,5.0,India,34904.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,27.0,1.0,United States,60000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,4.0,United States,93000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,35.0,1.0,United States,82000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,41.0,10.0,United States,0.0,PhD or other doctoral degree
Man,24.0,3.0,United States,89000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,42.0,3.0,Canada,58992.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,32.0,7.0,Israel,63036.0,Secondary school (if completed)
Man,24.0,2.0,United States,71000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,22.0,4.0,Italy,27025.0,Secondary school (if completed)
Man,26.0,5.0,United States,105000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,6.0,United States,85000.0,Some college/university study without earning a degree
Man,27.0,6.0,United States,66000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,10.0,Germany,75669.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,37.0,11.0,Croatia,53700.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,32.0,10.0,Germany,59454.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,29.0,3.0,Ireland,109179.0,PhD or other doctoral degree
Man,27.0,4.0,Other,6156.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,33.0,9.0,Canada,68068.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,22.0,2.0,Mexico,16164.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,8.0,Mexico,20688.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,33.0,10.0,United States,108655.0,Some college/university study without earning a degree
Man,37.0,7.0,United Kingdom,37744.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,2.0,United States,90000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,33.0,3.0,Bangladesh,5652.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,10.0,Canada,45379.0,Associate degree / technical diploma
Man,21.0,4.0,Other,12420.0,Some college/university study without earning a degree
Man,31.0,6.0,Canada,60505.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,34.0,10.0,Canada,86976.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,1.0,Slovakia,8304.0,Secondary school (if completed)
Woman,26.0,1.0,Germany,38916.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,36.0,12.0,United States,100000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,3.0,United States,100000.0,Some college/university study without earning a degree
Man,32.0,11.0,Portugal,54049.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,35.0,9.0,United States,83500.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,36.0,16.0,Canada,75631.0,Associate degree / technical diploma
Man,31.0,4.0,Bangladesh,9888.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,3.0,United Kingdom,41363.0,PhD or other doctoral degree
Man,32.0,10.0,Brazil,35506.0,"Professional degree (e.g., JD, MD)"
Woman,31.0,4.0,Canada,86220.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,34.0,12.0,Iran,57000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,3.0,Germany,38915.0,Associate degree / technical diploma
Man,25.0,3.0,India,9075.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,51.0,13.0,Finland,38916.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,53.0,26.0,Netherlands,32429.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,10.0,Nigeria,1644.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,5.0,India,1955.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,6.0,United States,100000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,47.0,25.0,Sweden,54120.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,6.0,Austria,44100.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,28.0,7.0,United States,80000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,33.0,5.0,United States,85000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,27.0,5.0,United States,105000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,38.0,17.0,Other,38915.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,31.0,7.0,Germany,97284.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,2.0,Spain,22701.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,27.0,6.0,Other,42468.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,7.0,Romania,45396.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,9.0,United States,78000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,9.0,Other,9456.0,Secondary school (if completed)
Man,35.0,11.0,Mexico,71100.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,29.0,4.0,United States,80000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,4.0,Other,26400.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,5.0,Canada,49160.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,32.0,9.0,Sweden,56460.0,Some college/university study without earning a degree
Man,25.0,4.0,France,48648.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,23.0,4.0,Germany,42804.0,Secondary school (if completed)
Man,26.0,2.0,Poland,20352.0,Some college/university study without earning a degree
Man,22.0,4.0,United States,61000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,6.0,Brazil,27488.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,28.0,7.0,United States,90000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,52.0,30.0,Russian Federation,33024.0,Some college/university study without earning a degree
Man,35.0,17.0,Italy,75669.0,Secondary school (if completed)
Man,30.0,11.0,Czech Republic,41568.0,Secondary school (if completed)
Man,23.0,2.0,United Kingdom,109850.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,22.0,3.0,United States,52500.0,Some college/university study without earning a degree
Man,30.0,3.0,United Kingdom,72385.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,2.0,India,2508.0,No formal education
Man,31.0,5.0,Canada,60505.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,35.0,10.0,United States,46513.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,26.0,4.0,Turkey,29580.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,38.0,10.0,Canada,69581.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,8.0,United Kingdom,84019.0,Some college/university study without earning a degree
Woman,29.0,2.0,United Kingdom,67215.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,3.0,Brazil,13740.0,Some college/university study without earning a degree
Man,34.0,8.0,United States,70000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,35.0,2.0,United States,89600.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,5.0,Other,12000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,2.0,South Africa,30420.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,45.0,20.0,United Kingdom,84019.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,28.0,4.0,Austria,52968.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,,20.0,Canada,75631.0,Some college/university study without earning a degree
Man,27.0,3.0,India,23037.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,32.0,7.0,United States,80000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,18.0,1.0,Brazil,4128.0,Secondary school (if completed)
Man,22.0,2.0,France,19452.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,6.0,Other,3072.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,,6.0,Sweden,50316.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,28.0,7.0,Romania,29856.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,,2.0,India,4692.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,4.0,Czech Republic,33780.0,Secondary school (if completed)
Man,35.0,21.0,Canada,70337.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,29.0,4.0,Canada,66556.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,27.0,6.0,Italy,18156.0,Secondary school (if completed)
Man,25.0,3.0,Brazil,27492.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,7.0,Canada,65799.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,,11.0,United States,45000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Woman,41.0,19.0,Canada,60505.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,18.0,2.0,United Kingdom,23848.0,
Man,41.0,5.0,United States,95000.0,Associate degree / technical diploma
Man,33.0,3.0,Mexico,5172.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,3.0,United States,57500.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,27.0,1.0,United States,42500.0,Secondary school (if completed)
Man,31.0,8.0,United States,108000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,1.0,United States,74000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,39.0,16.0,United Kingdom,64630.0,PhD or other doctoral degree
Man,39.0,8.0,United States,78377.0,Some college/university study without earning a degree
Man,24.0,5.0,Canada,56723.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,32.0,7.0,United Kingdom,96945.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,23.0,4.0,Turkey,3984.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,28.0,2.0,United Kingdom,71093.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
"Non-binary, genderqueer, or gender non-conforming",26.0,4.0,Brazil,13740.0,Some college/university study without earning a degree
Man,30.0,1.0,Philippines,1592.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,5.0,Canada,93594.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,1.0,United States,60000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,33.0,,United States,75000.0,No formal education
Man,25.0,4.0,United States,0.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,51.0,26.0,Austria,83236.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,44.0,27.0,United States,80000.0,Some college/university study without earning a degree
Man,21.0,3.0,Canada,68068.0,Some college/university study without earning a degree
Woman,27.0,4.0,Austria,30000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,4.0,Other,38124.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,7.0,Canada,37816.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.8,7.0,United States,107000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,5.0,United States,80000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,52.0,29.0,Germany,80424.0,
Man,29.0,13.0,Mexico,25860.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,24.0,3.0,United States,85000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,38.0,12.0,United States,65395.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,27.0,2.0,United States,60000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,4.0,United States,84500.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,45.0,23.0,India,55847.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,30.0,8.0,Canada,109665.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
,33.0,6.0,Sweden,60138.0,Secondary school (if completed)
Man,26.0,4.0,United States,90000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,27.0,2.0,Greece,14268.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,31.0,3.0,United States,65000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,34.0,13.0,Pakistan,36576.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,34.0,18.0,United States,48000.0,Some college/university study without earning a degree
Man,20.0,1.0,United States,55000.0,Secondary school (if completed)
Man,32.0,5.0,Romania,58368.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,41.0,20.0,Germany,87559.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,31.0,3.0,United States,91000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,47.0,20.0,United States,90000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,38.0,6.0,Canada,68824.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,53.0,22.0,United Kingdom,67215.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,48.0,20.0,United Kingdom,59459.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,26.0,6.0,Argentina,22380.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,38.0,6.0,Mexico,9696.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,42.0,15.0,United States,90000.0,Associate degree / technical diploma
Man,33.0,8.0,United States,77000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,2.0,India,20943.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,26.0,3.0,Chile,18060.0,Some college/university study without earning a degree
Man,27.0,4.0,Poland,33408.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,26.0,8.0,Romania,64860.0,Some college/university study without earning a degree
Man,50.0,20.0,United States,25000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,25.0,4.0,Brazil,14292.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,31.0,8.0,United States,60000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
,,24.0,Germany,48384.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,24.0,5.0,Canada,52942.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,25.0,3.0,United States,58000.0,Primary/elementary school
Man,23.0,6.0,United States,90000.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,34.0,12.0,Other,25392.0,Associate degree / technical diploma
Man,28.0,4.0,Iran,22800.0,Associate degree / technical diploma
Man,30.0,8.0,Finland,51888.0,Some college/university study without earning a degree
Man,43.0,20.0,Finland,66156.0,"Master's degree (M.A., M.S., M.Eng., MBA, etc.)"
Man,20.0,2.0,Austria,24000.0,Secondary school (if completed)
Man,30.0,1.0,United States,48000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,2.0,United Kingdom,38778.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,25.0,6.0,United States,68000.0,Secondary school (if completed)
Man,28.0,5.0,United States,105000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,29.0,4.0,United States,42000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Woman,31.0,8.0,United States,95000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,31.0,8.0,Germany,55776.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,2.0,United States,80000.0,"Bachelor's degree (B.A., B.S., B.Eng., etc.)"
Man,23.0,4.0,Brazil,10992.0,"Professional degree (e.g., JD, MD)"
